board,wall,uptime_ms,kind,reason,bssid,chan,rssi,value,note
heltec,2026-08-30 22:10:57,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+128.1s
heltec,2026-08-30 22:10:57,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+128.1s
heltec,2026-08-30 22:10:57,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+128.1s
tdeck,2026-08-30 22:10:57,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+128.1s
rak,2026-08-30 22:10:57,,link_up,eth heartbeat,,,,985188,t0+128.2s
rak,2026-08-30 22:10:57,,got_ip,eth heartbeat 192.168.68.72,,,,985188,t0+128.2s
tbeam,2026-08-30 22:10:58,,udp_tx,len=27 ok=1,,,,89.185.97.38,t0+129.2s
tbeam,2026-08-30 22:10:58,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+129.2s
tdeck,2026-08-30 22:11:01,,udp_rx,len=55 head=47415445,,,,89.185.97.38,t0+131.6s
heltec,2026-08-30 22:11:01,,udp_rx,len=55 head=47415445,,,,89.185.97.38,t0+131.7s
tbeam,2026-08-30 22:11:01,,udp_rx,len=55 head=47415445,,,,89.185.97.38,t0+131.8s
rak,2026-08-30 22:11:04,,ntp_fail,txfail,,,,162.159.200.1,t0+135.3s
heltec,2026-08-30 22:11:21,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+151.9s
tbeam,2026-08-30 22:11:21,,udp_tx,len=74 ok=1,,,,89.185.97.38,t0+152.0s
tdeck,2026-08-30 22:11:21,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+152.0s
tdeck,2026-08-30 22:11:27,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+157.7s
tdeck,2026-08-30 22:11:27,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+157.7s
heltec,2026-08-30 22:11:27,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+158.1s
heltec,2026-08-30 22:11:27,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+158.1s
tbeam,2026-08-30 22:11:28,,udp_tx,len=27 ok=1,,,,89.185.97.38,t0+159.1s
tbeam,2026-08-30 22:11:29,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+159.5s
heltec,2026-08-30 22:11:29,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-70,426396,t0+159.9s
heltec,2026-08-30 22:11:29,,got_ip,heartbeat,,,,426396,t0+159.9s
tbeam,2026-08-30 22:11:29,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-79,425847,t0+159.9s
tbeam,2026-08-30 22:11:29,,got_ip,heartbeat,,,,425847,t0+159.9s
tdeck,2026-08-30 22:11:30,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-77,427424,t0+160.9s
tdeck,2026-08-30 22:11:30,,got_ip,heartbeat,,,,427424,t0+160.9s
tbeam,2026-08-30 22:11:31,,udp_rx,len=48 head=240106E7,,,,185.248.188.98,t0+162.0s
tbeam,2026-08-30 22:11:31,,ntp_ok,rtt=159,,,,1788120691,t0+162.0s
tdeck,2026-08-30 22:11:57,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+187.6s
tdeck,2026-08-30 22:11:57,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+187.8s
heltec,2026-08-30 22:11:57,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+188.0s
heltec,2026-08-30 22:11:57,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+188.0s
tbeam,2026-08-30 22:11:58,,udp_tx,len=27 ok=1,,,,89.185.97.38,t0+189.1s
tbeam,2026-08-30 22:11:58,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+189.1s
rak,2026-08-30 22:11:58,,link_up,eth heartbeat,,,,1046137,t0+189.1s
rak,2026-08-30 22:11:58,,got_ip,eth heartbeat 192.168.68.72,,,,1046137,t0+189.1s
rak,2026-08-30 22:11:58,,udp_rx,eth rx_n +1,,,,32,t0+189.1s
tdeck,2026-08-30 22:12:02,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+193.3s
tbeam,2026-08-30 22:12:02,,udp_tx,len=74 ok=1,,,,89.185.97.38,t0+193.3s
heltec,2026-08-30 22:12:02,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+193.3s
rak,2026-08-30 22:12:03,,ntp_ok,rtt=104,,,,1788120723,t0+193.9s
heltec,2026-08-30 22:12:11,,udp_tx,len=130 ok=1,,,,89.185.97.38,t0+201.9s
tdeck,2026-08-30 22:12:27,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+217.6s
tdeck,2026-08-30 22:12:27,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+217.8s
heltec,2026-08-30 22:12:27,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+218.0s
heltec,2026-08-30 22:12:27,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+218.0s
tbeam,2026-08-30 22:12:28,,udp_tx,len=27 ok=1,,,,89.185.97.38,t0+219.0s
tbeam,2026-08-30 22:12:28,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+219.2s
heltec,2026-08-30 22:12:29,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-71,486399,t0+219.9s
heltec,2026-08-30 22:12:29,,got_ip,heartbeat,,,,486399,t0+219.9s
tbeam,2026-08-30 22:12:29,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-75,485847,t0+220.0s
tbeam,2026-08-30 22:12:29,,got_ip,heartbeat,,,,485847,t0+220.0s
heltec,2026-08-30 22:12:29,,udp_tx,len=111 ok=1,,,,89.185.97.38,t0+220.3s
tdeck,2026-08-30 22:12:30,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-78,487424,t0+221.0s
tdeck,2026-08-30 22:12:30,,got_ip,heartbeat,,,,487424,t0+221.0s
heltec,2026-08-30 22:12:56,,udp_tx,len=144 ok=1,,,,89.185.97.38,t0+246.4s
tbeam,2026-08-30 22:12:56,,udp_tx,len=144 ok=1,,,,89.185.97.38,t0+246.4s
tdeck,2026-08-30 22:12:56,,udp_tx,len=144 ok=1,,,,89.185.97.38,t0+246.5s
tdeck,2026-08-30 22:12:57,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+247.7s
tdeck,2026-08-30 22:12:57,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+247.7s
heltec,2026-08-30 22:12:57,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+248.0s
heltec,2026-08-30 22:12:57,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+248.0s
tbeam,2026-08-30 22:12:58,,udp_tx,len=27 ok=1,,,,89.185.97.38,t0+249.1s
rak,2026-08-30 22:12:58,,link_up,eth heartbeat,,,,1106227,t0+249.3s
rak,2026-08-30 22:12:58,,got_ip,eth heartbeat 192.168.68.72,,,,1106227,t0+249.3s
rak,2026-08-30 22:12:58,,udp_rx,eth rx_n +3,,,,35,t0+249.3s
tbeam,2026-08-30 22:12:58,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+249.3s
tdeck,2026-08-30 22:13:27,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+277.6s
tdeck,2026-08-30 22:13:27,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+277.6s
heltec,2026-08-30 22:13:27,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+278.1s
heltec,2026-08-30 22:13:27,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+278.1s
tbeam,2026-08-30 22:13:28,,udp_tx,len=27 ok=1,,,,89.185.97.38,t0+279.0s
tbeam,2026-08-30 22:13:28,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+279.2s
heltec,2026-08-30 22:13:29,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-70,546401,t0+279.9s
heltec,2026-08-30 22:13:29,,got_ip,heartbeat,,,,546401,t0+279.9s
tbeam,2026-08-30 22:13:29,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-73,545847,t0+280.0s
tbeam,2026-08-30 22:13:29,,got_ip,heartbeat,,,,545847,t0+280.0s
tdeck,2026-08-30 22:13:30,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-75,547425,t0+280.8s
tdeck,2026-08-30 22:13:30,,got_ip,heartbeat,,,,547425,t0+280.8s
tbeam,2026-08-30 22:13:48,,udp_tx,len=111 ok=1,,,,89.185.97.38,t0+298.6s
heltec,2026-08-30 22:13:48,,udp_tx,len=111 ok=1,,,,89.185.97.38,t0+298.7s
heltec,2026-08-30 22:13:53,,udp_tx,len=66 ok=1,,,,89.185.97.38,t0+304.0s
tdeck,2026-08-30 22:13:55,,udp_tx,len=127 ok=1,,,,89.185.97.38,t0+305.5s
tdeck,2026-08-30 22:13:57,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+307.5s
tdeck,2026-08-30 22:13:57,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+307.7s
heltec,2026-08-30 22:13:57,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+308.1s
heltec,2026-08-30 22:13:57,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+308.1s
tbeam,2026-08-30 22:13:58,,udp_tx,len=27 ok=1,,,,89.185.97.38,t0+309.2s
tbeam,2026-08-30 22:13:59,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+309.4s
rak,2026-08-30 22:13:59,,link_up,eth heartbeat,,,,1166865,t0+310.0s
rak,2026-08-30 22:13:59,,got_ip,eth heartbeat 192.168.68.72,,,,1166865,t0+310.0s
rak,2026-08-30 22:13:59,,udp_rx,eth rx_n +2,,,,37,t0+310.0s
tbeam,2026-08-30 22:14:01,,udp_tx,len=74 ok=1,,,,89.185.97.38,t0+311.4s
tdeck,2026-08-30 22:14:01,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+311.6s
tdeck,2026-08-30 22:14:18,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+328.7s
tbeam,2026-08-30 22:14:18,,udp_tx,len=74 ok=1,,,,89.185.97.38,t0+328.7s
heltec,2026-08-30 22:14:18,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+328.9s
tdeck,2026-08-30 22:14:27,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+337.6s
tdeck,2026-08-30 22:14:27,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+337.6s
heltec,2026-08-30 22:14:27,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+338.1s
heltec,2026-08-30 22:14:27,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+338.1s
tbeam,2026-08-30 22:14:28,,udp_tx,len=27 ok=1,,,,89.185.97.38,t0+339.2s
tbeam,2026-08-30 22:14:28,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+339.2s
heltec,2026-08-30 22:14:29,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-69,606401,t0+339.9s
heltec,2026-08-30 22:14:29,,got_ip,heartbeat,,,,606401,t0+339.9s
tbeam,2026-08-30 22:14:29,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-75,605850,t0+340.0s
tbeam,2026-08-30 22:14:29,,got_ip,heartbeat,,,,605850,t0+340.0s
tdeck,2026-08-30 22:14:30,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-75,607429,t0+340.9s
tdeck,2026-08-30 22:14:30,,got_ip,heartbeat,,,,607429,t0+340.9s
heltec,2026-08-30 22:14:53,,udp_tx,len=66 ok=1,,,,89.185.97.38,t0+364.0s
tbeam,2026-08-30 22:14:54,,udp_tx,len=66 ok=1,,,,89.185.97.38,t0+364.6s
tdeck,2026-08-30 22:14:57,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+367.4s
tbeam,2026-08-30 22:14:57,,udp_tx,len=74 ok=1,,,,89.185.97.38,t0+367.5s
tdeck,2026-08-30 22:14:57,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+367.6s
tdeck,2026-08-30 22:14:57,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+367.6s
heltec,2026-08-30 22:14:57,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+368.1s
heltec,2026-08-30 22:14:57,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+368.1s
tbeam,2026-08-30 22:14:58,,udp_tx,len=27 ok=1,,,,89.185.97.38,t0+369.1s
tbeam,2026-08-30 22:14:58,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+369.1s
rak,2026-08-30 22:15:00,,link_up,eth heartbeat,,,,1227793,t0+370.9s
rak,2026-08-30 22:15:00,,got_ip,eth heartbeat 192.168.68.72,,,,1227793,t0+370.9s
rak,2026-08-30 22:15:00,,udp_rx,eth rx_n +2,,,,39,t0+370.9s
tdeck,2026-08-30 22:15:03,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+373.5s
heltec,2026-08-30 22:15:03,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+373.6s
tdeck,2026-08-30 22:15:19,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+390.2s
tbeam,2026-08-30 22:15:19,,udp_tx,len=74 ok=1,,,,89.185.97.38,t0+390.3s
heltec,2026-08-30 22:15:19,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+390.3s
tdeck,2026-08-30 22:15:27,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+397.5s
tdeck,2026-08-30 22:15:27,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+397.7s
heltec,2026-08-30 22:15:27,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+398.1s
heltec,2026-08-30 22:15:27,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+398.1s
tbeam,2026-08-30 22:15:28,,udp_tx,len=27 ok=1,,,,89.185.97.38,t0+399.1s
tbeam,2026-08-30 22:15:28,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+399.3s
heltec,2026-08-30 22:15:29,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-80,666401,t0+399.9s
heltec,2026-08-30 22:15:29,,got_ip,heartbeat,,,,666401,t0+399.9s
tbeam,2026-08-30 22:15:29,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-75,665850,t0+400.1s
tbeam,2026-08-30 22:15:29,,got_ip,heartbeat,,,,665850,t0+400.1s
tdeck,2026-08-30 22:15:30,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-74,667434,t0+401.0s
tdeck,2026-08-30 22:15:30,,got_ip,heartbeat,,,,667434,t0+401.0s
tdeck,2026-08-30 22:15:57,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+427.7s
tdeck,2026-08-30 22:15:57,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+427.7s
heltec,2026-08-30 22:15:57,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+428.1s
heltec,2026-08-30 22:15:57,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+428.1s
tbeam,2026-08-30 22:15:58,,udp_tx,len=27 ok=1,,,,89.185.97.38,t0+429.0s
tbeam,2026-08-30 22:15:58,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+429.2s
rak,2026-08-30 22:16:00,,link_up,eth heartbeat,,,,1287865,t0+430.9s
rak,2026-08-30 22:16:00,,got_ip,eth heartbeat 192.168.68.72,,,,1287865,t0+430.9s
rak,2026-08-30 22:16:00,,udp_rx,eth rx_n +2,,,,41,t0+430.9s
tdeck,2026-08-30 22:16:27,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+457.6s
tdeck,2026-08-30 22:16:27,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+457.8s
heltec,2026-08-30 22:16:27,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+458.1s
heltec,2026-08-30 22:16:27,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+458.1s
tbeam,2026-08-30 22:16:28,,udp_tx,len=27 ok=1,,,,89.185.97.38,t0+459.2s
tbeam,2026-08-30 22:16:28,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+459.2s
heltec,2026-08-30 22:16:29,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-71,726405,t0+459.9s
heltec,2026-08-30 22:16:29,,got_ip,heartbeat,,,,726405,t0+459.9s
tbeam,2026-08-30 22:16:29,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-75,725852,t0+460.0s
tbeam,2026-08-30 22:16:29,,got_ip,heartbeat,,,,725852,t0+460.0s
tdeck,2026-08-30 22:16:30,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-76,727437,t0+460.9s
tdeck,2026-08-30 22:16:30,,got_ip,heartbeat,,,,727437,t0+460.9s
tdeck,2026-08-30 22:16:57,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+487.5s
tdeck,2026-08-30 22:16:57,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+487.7s
heltec,2026-08-30 22:16:57,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+488.1s
heltec,2026-08-30 22:16:57,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+488.1s
tbeam,2026-08-30 22:16:58,,udp_tx,len=27 ok=1,,,,89.185.97.38,t0+489.1s
tbeam,2026-08-30 22:16:58,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+489.1s
rak,2026-08-30 22:17:01,,link_up,eth heartbeat,,,,1348647,t0+491.6s
rak,2026-08-30 22:17:01,,got_ip,eth heartbeat 192.168.68.72,,,,1348647,t0+491.6s
rak,2026-08-30 22:17:01,,udp_rx,eth rx_n +2,,,,43,t0+491.6s
heltec,2026-08-30 22:17:05,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+495.4s
tbeam,2026-08-30 22:17:05,,udp_tx,len=74 ok=1,,,,89.185.97.38,t0+495.5s
tdeck,2026-08-30 22:17:05,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+495.5s
tdeck,2026-08-30 22:17:27,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+517.7s
tdeck,2026-08-30 22:17:27,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+517.7s
heltec,2026-08-30 22:17:27,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+518.1s
heltec,2026-08-30 22:17:27,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+518.1s
tbeam,2026-08-30 22:17:28,,udp_tx,len=27 ok=1,,,,89.185.97.38,t0+519.1s
tbeam,2026-08-30 22:17:28,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+519.1s
heltec,2026-08-30 22:17:29,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-77,786406,t0+519.9s
heltec,2026-08-30 22:17:29,,got_ip,heartbeat,,,,786406,t0+519.9s
tbeam,2026-08-30 22:17:29,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-77,785857,t0+520.1s
tbeam,2026-08-30 22:17:29,,got_ip,heartbeat,,,,785857,t0+520.1s
tdeck,2026-08-30 22:17:30,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-73,787440,t0+521.0s
tdeck,2026-08-30 22:17:30,,got_ip,heartbeat,,,,787440,t0+521.0s
tbeam,2026-08-30 22:17:54,,udp_tx,len=66 ok=1,,,,89.185.97.38,t0+544.7s
tdeck,2026-08-30 22:17:57,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+547.6s
tdeck,2026-08-30 22:17:57,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+547.6s
heltec,2026-08-30 22:17:57,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+548.1s
heltec,2026-08-30 22:17:57,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+548.1s
tbeam,2026-08-30 22:17:58,,udp_tx,len=27 ok=1,,,,89.185.97.38,t0+549.0s
tbeam,2026-08-30 22:17:58,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+549.2s
tdeck,2026-08-30 22:17:59,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+549.7s
heltec,2026-08-30 22:17:59,,udp_tx,len=73 ok=1,,,,89.185.97.38,t0+549.7s
rak,2026-08-30 22:18:01,,link_up,eth heartbeat,,,,1408705,t0+551.7s
rak,2026-08-30 22:18:01,,got_ip,eth heartbeat 192.168.68.72,,,,1408705,t0+551.7s
rak,2026-08-30 22:18:01,,udp_rx,eth rx_n +2,,,,45,t0+551.7s
tdeck,2026-08-30 22:18:27,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+577.7s
tdeck,2026-08-30 22:18:27,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+577.7s
heltec,2026-08-30 22:18:27,,udp_tx,len=32 ok=1,,,,89.185.97.38,t0+578.0s
heltec,2026-08-30 22:18:27,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+578.2s
tbeam,2026-08-30 22:18:28,,udp_tx,len=27 ok=1,,,,89.185.97.38,t0+579.2s
tbeam,2026-08-30 22:18:28,,udp_rx,len=20 head=42454154,,,,89.185.97.38,t0+579.2s
tbeam,2026-08-30 22:18:29,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-78,845858,t0+580.0s
tbeam,2026-08-30 22:18:29,,got_ip,heartbeat,,,,845858,t0+580.0s
heltec,2026-08-30 22:18:29,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-80,846410,t0+580.1s
heltec,2026-08-30 22:18:29,,got_ip,heartbeat,,,,846410,t0+580.1s
tdeck,2026-08-30 22:18:30,,link_up,heartbeat,46:AF:97:2E:2B:86,3,-73,847444,t0+581.0s
tdeck,2026-08-30 22:18:30,,got_ip,heartbeat,,,,847444,t0+581.0s
