board,wall,uptime_ms,kind,reason,bssid,chan,rssi,value,note
tbeam,2026-08-31 03:48:50,18363496,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=245 ip=1,
tbeam,2026-08-31 03:49:50,18423497,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=305 ip=1,
tbeam,2026-08-31 03:50:50,18483499,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=365 ip=1,
tbeam,2026-08-31 03:51:50,18543504,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=425 ip=1,
tbeam,2026-08-31 03:52:50,18603509,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=486 ip=1,
tbeam,2026-08-31 03:53:50,18663514,link,up,5A:AF:97:2E:2B:8B,3,-60,age_s=546 ip=1,
tbeam,2026-08-31 03:54:41,18714388,drop,,,,,,
tbeam,2026-08-31 03:54:41,18714393,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 03:54:41,18714393,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 03:54:45,18717830,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 03:54:45,18718413,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4025,live
tbeam,2026-08-31 03:54:50,18723515,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=5 ip=1,
tbeam,2026-08-31 03:55:50,18783520,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=65 ip=1,
tbeam,2026-08-31 03:56:50,18843525,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=125 ip=1,
tbeam,2026-08-31 03:57:50,18903526,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=185 ip=1,
tbeam,2026-08-31 03:58:50,18963530,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=245 ip=1,
tbeam,2026-08-31 03:59:50,19023530,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=305 ip=1,
tbeam,2026-08-31 04:00:50,19083530,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=365 ip=1,
tbeam,2026-08-31 04:01:50,19143534,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=425 ip=1,
tbeam,2026-08-31 04:02:50,19203537,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=485 ip=1,
tbeam,2026-08-31 04:03:50,19263540,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=545 ip=1,
tbeam,2026-08-31 04:04:42,19315212,drop,,,,,,
tbeam,2026-08-31 04:04:42,19315217,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 04:04:42,19315218,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 04:04:45,19318661,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-59,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 04:04:46,19319204,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=3992,live
tbeam,2026-08-31 04:04:50,19323544,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=4 ip=1,
tbeam,2026-08-31 04:05:50,19383544,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=64 ip=1,
tbeam,2026-08-31 04:06:50,19443545,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=124 ip=1,
tbeam,2026-08-31 04:07:50,19503546,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=184 ip=1,
tbeam,2026-08-31 04:08:50,19563550,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=244 ip=1,
tbeam,2026-08-31 04:09:50,19623554,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=304 ip=1,
tbeam,2026-08-31 04:10:50,19683558,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=364 ip=1,
tbeam,2026-08-31 04:11:50,19743560,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=424 ip=1,
tbeam,2026-08-31 04:12:50,19803561,link,up,5A:AF:97:2E:2B:8B,3,-60,age_s=484 ip=1,
tbeam,2026-08-31 04:13:50,19863562,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=544 ip=1,
tbeam,2026-08-31 04:14:43,19915979,drop,,,,,,
tbeam,2026-08-31 04:14:43,19915984,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 04:14:43,19915984,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 04:14:46,19919439,assoc_connected,0,46:AF:97:2E:2B:86,3,-72,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 04:14:48,19921085,assoc_got_ip,0,46:AF:97:2E:2B:86,3,-72,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=5106,live BSSID_CHANGE
tbeam,2026-08-31 04:14:50,19923563,link,up,46:AF:97:2E:2B:86,3,-71,age_s=2 ip=1,
tbeam,2026-08-31 04:15:50,19983565,link,up,46:AF:97:2E:2B:86,3,-73,age_s=62 ip=1,
tbeam,2026-08-31 04:16:50,20043565,link,up,46:AF:97:2E:2B:86,3,-73,age_s=122 ip=1,
tbeam,2026-08-31 04:17:50,20103567,link,up,46:AF:97:2E:2B:86,3,-73,age_s=182 ip=1,
tbeam,2026-08-31 04:18:50,20163572,link,up,46:AF:97:2E:2B:86,3,-76,age_s=242 ip=1,
tbeam,2026-08-31 04:19:50,20223574,link,up,46:AF:97:2E:2B:86,3,-74,age_s=302 ip=1,
tbeam,2026-08-31 04:20:50,20283579,link,up,46:AF:97:2E:2B:86,3,-77,age_s=362 ip=1,
tbeam,2026-08-31 04:21:50,20343583,link,up,46:AF:97:2E:2B:86,3,-76,age_s=422 ip=1,
tbeam,2026-08-31 04:22:50,20403586,link,up,46:AF:97:2E:2B:86,3,-75,age_s=482 ip=1,
tbeam,2026-08-31 04:23:50,20463586,link,up,46:AF:97:2E:2B:86,3,-76,age_s=542 ip=1,
tbeam,2026-08-31 04:24:43,20516838,drop,,,,,,
tbeam,2026-08-31 04:24:43,20516842,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 04:24:43,20516843,assoc_disconnected,8,46:AF:97:2E:2B:86,3,-72,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 04:24:47,20520310,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 04:24:48,20520886,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4048,live BSSID_CHANGE
tbeam,2026-08-31 04:24:50,20523586,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=2 ip=1,
tbeam,2026-08-31 04:25:50,20583589,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=62 ip=1,
tbeam,2026-08-31 04:26:50,20643589,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=122 ip=1,
tbeam,2026-08-31 04:27:50,20703589,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=182 ip=1,
tbeam,2026-08-31 04:28:50,20763592,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=242 ip=1,
tbeam,2026-08-31 04:29:50,20823597,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=302 ip=1,
tbeam,2026-08-31 04:30:50,20883600,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=362 ip=1,
tbeam,2026-08-31 04:31:50,20943601,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=422 ip=1,
tbeam,2026-08-31 04:32:50,21003606,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=482 ip=1,
tbeam,2026-08-31 04:33:50,21063608,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=542 ip=1,
tbeam,2026-08-31 04:34:44,21117636,drop,,,,,,
tbeam,2026-08-31 04:34:44,21117641,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 04:34:44,21117642,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 04:34:48,21121082,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 04:34:48,21121686,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4050,live
tbeam,2026-08-31 04:34:50,21123608,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=1 ip=1,
tbeam,2026-08-31 04:35:50,21183612,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=61 ip=1,
tbeam,2026-08-31 04:36:50,21243617,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=121 ip=1,
tbeam,2026-08-31 04:37:50,21303618,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=181 ip=1,
tbeam,2026-08-31 04:38:50,21363621,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=241 ip=1,
tbeam,2026-08-31 04:39:50,21423626,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=301 ip=1,
tbeam,2026-08-31 04:40:50,21483630,link,up,5A:AF:97:2E:2B:8B,3,-59,age_s=361 ip=1,
tbeam,2026-08-31 04:41:50,21543631,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=421 ip=1,
tbeam,2026-08-31 04:42:50,21603631,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=481 ip=1,
tbeam,2026-08-31 04:43:50,21663633,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=541 ip=1,
tbeam,2026-08-31 04:44:45,21718501,drop,,,,,,
tbeam,2026-08-31 04:44:45,21718506,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 04:44:45,21718507,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 04:44:49,21721960,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 04:44:49,21722567,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4066,live
tbeam,2026-08-31 04:44:50,21723637,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=1 ip=1,
tbeam,2026-08-31 04:45:50,21783641,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=61 ip=1,
tbeam,2026-08-31 04:46:50,21843642,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=121 ip=1,
tbeam,2026-08-31 04:47:50,21903645,link,up,5A:AF:97:2E:2B:8B,3,-60,age_s=181 ip=1,
tbeam,2026-08-31 04:48:50,21963654,link,up,5A:AF:97:2E:2B:8B,3,-59,age_s=241 ip=1,
tbeam,2026-08-31 04:49:50,22023657,link,up,5A:AF:97:2E:2B:8B,3,-60,age_s=301 ip=1,
tbeam,2026-08-31 04:50:50,22083657,link,up,5A:AF:97:2E:2B:8B,3,-61,age_s=361 ip=1,
tbeam,2026-08-31 04:51:50,22143660,link,up,5A:AF:97:2E:2B:8B,3,-60,age_s=421 ip=1,
tbeam,2026-08-31 04:52:50,22203663,link,up,5A:AF:97:2E:2B:8B,3,-61,age_s=481 ip=1,
tbeam,2026-08-31 04:53:50,22263668,link,up,5A:AF:97:2E:2B:8B,3,-61,age_s=541 ip=1,
tbeam,2026-08-31 04:54:46,22319378,drop,,,,,,
tbeam,2026-08-31 04:54:46,22319384,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 04:54:46,22319385,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 04:54:49,22322841,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-60,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 04:54:50,22323366,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=3988,live
tbeam,2026-08-31 04:54:50,22323670,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=0 ip=1,
tbeam,2026-08-31 04:55:50,22383675,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=60 ip=1,
tbeam,2026-08-31 04:56:50,22443676,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=120 ip=1,
tbeam,2026-08-31 04:57:50,22503676,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=180 ip=1,
tbeam,2026-08-31 04:58:50,22563680,link,up,5A:AF:97:2E:2B:8B,3,-59,age_s=240 ip=1,
tbeam,2026-08-31 04:59:50,22623683,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=300 ip=1,
tbeam,2026-08-31 05:00:50,22683683,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=360 ip=1,
tbeam,2026-08-31 05:01:50,22743683,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=420 ip=1,
tbeam,2026-08-31 05:02:50,22803685,link,up,5A:AF:97:2E:2B:8B,3,-59,age_s=480 ip=1,
tbeam,2026-08-31 05:03:50,22863687,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=540 ip=1,
tbeam,2026-08-31 05:04:47,22920193,drop,,,,,,
tbeam,2026-08-31 05:04:47,22920199,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 05:04:47,22920199,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 05:04:50,22923643,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 05:04:50,22923690,link,down,,,,,
tbeam,2026-08-31 05:04:51,22924227,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4034,live
tbeam,2026-08-31 05:05:50,22983690,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=59 ip=1,
tbeam,2026-08-31 05:06:50,23043690,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=119 ip=1,
tbeam,2026-08-31 05:07:50,23103693,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=179 ip=1,
tbeam,2026-08-31 05:08:50,23163695,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=239 ip=1,
tbeam,2026-08-31 05:09:50,23223697,link,up,5A:AF:97:2E:2B:8B,3,-59,age_s=299 ip=1,
tbeam,2026-08-31 05:10:50,23283701,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=359 ip=1,
tbeam,2026-08-31 05:11:50,23343705,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=419 ip=1,
tbeam,2026-08-31 05:12:50,23403708,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=479 ip=1,
tbeam,2026-08-31 05:13:50,23463710,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=539 ip=1,
tbeam,2026-08-31 05:14:48,23520919,drop,,,,,,
tbeam,2026-08-31 05:14:48,23520923,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 05:14:48,23520923,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 05:14:50,23523714,link,down,,,,,
tbeam,2026-08-31 05:14:51,23524366,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 05:14:52,23524940,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4021,live
tbeam,2026-08-31 05:15:50,23583718,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=58 ip=1,
tbeam,2026-08-31 05:16:50,23643722,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=118 ip=1,
tbeam,2026-08-31 05:17:50,23703722,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=178 ip=1,
tbeam,2026-08-31 05:18:50,23763722,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=238 ip=1,
tbeam,2026-08-31 05:19:50,23823722,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=298 ip=1,
tbeam,2026-08-31 05:20:50,23883724,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=358 ip=1,
tbeam,2026-08-31 05:21:50,23943728,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=418 ip=1,
tbeam,2026-08-31 05:22:50,24003732,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=478 ip=1,
tbeam,2026-08-31 05:23:50,24063735,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=538 ip=1,
tbeam,2026-08-31 05:24:48,24121612,drop,,,,,,
tbeam,2026-08-31 05:24:48,24121617,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 05:24:48,24121617,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 05:24:50,24123737,link,down,,,,,
tbeam,2026-08-31 05:24:52,24125059,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 05:24:52,24125616,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4004,live
tbeam,2026-08-31 05:25:50,24183738,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=58 ip=1,
tbeam,2026-08-31 05:26:50,24243738,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=118 ip=1,
tbeam,2026-08-31 05:27:50,24303738,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=178 ip=1,
tbeam,2026-08-31 05:28:50,24363742,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=238 ip=1,
tbeam,2026-08-31 05:29:50,24423744,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=298 ip=1,
tbeam,2026-08-31 05:30:50,24483745,link,up,5A:AF:97:2E:2B:8B,3,-62,age_s=358 ip=1,
tbeam,2026-08-31 05:31:50,24543750,link,up,5A:AF:97:2E:2B:8B,3,-62,age_s=418 ip=1,
tbeam,2026-08-31 05:32:50,24603755,link,up,5A:AF:97:2E:2B:8B,3,-62,age_s=478 ip=1,
tbeam,2026-08-31 05:33:50,24663759,link,up,5A:AF:97:2E:2B:8B,3,-62,age_s=538 ip=1,
tbeam,2026-08-31 05:34:49,24722368,drop,,,,,,
tbeam,2026-08-31 05:34:49,24722373,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 05:34:49,24722374,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 05:34:50,24723760,link,down,,,,,
tbeam,2026-08-31 05:34:52,24725818,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 05:34:53,24726410,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4042,live
tbeam,2026-08-31 05:35:50,24783760,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=57 ip=1,
tbeam,2026-08-31 05:36:50,24843765,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=117 ip=1,
tbeam,2026-08-31 05:37:50,24903767,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=177 ip=1,
tbeam,2026-08-31 05:38:50,24963771,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=237 ip=1,
tbeam,2026-08-31 05:39:51,25023773,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=297 ip=1,
tbeam,2026-08-31 05:40:50,25083776,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=357 ip=1,
tbeam,2026-08-31 05:41:51,25143779,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=417 ip=1,
tbeam,2026-08-31 05:42:50,25203781,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=477 ip=1,
tbeam,2026-08-31 05:43:51,25263783,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=537 ip=1,
tbeam,2026-08-31 05:44:50,25323010,drop,,,,,,
tbeam,2026-08-31 05:44:50,25323015,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 05:44:50,25323015,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 05:44:50,25323786,link,down,,,,,
tbeam,2026-08-31 05:44:53,25326475,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 05:44:54,25327118,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4108,live
tbeam,2026-08-31 05:45:50,25383791,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=56 ip=1,
tbeam,2026-08-31 05:46:51,25443794,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=116 ip=1,
tbeam,2026-08-31 05:47:51,25503796,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=176 ip=1,
tbeam,2026-08-31 05:48:51,25563798,link,up,5A:AF:97:2E:2B:8B,3,-60,age_s=236 ip=1,
tbeam,2026-08-31 05:49:51,25623802,link,up,5A:AF:97:2E:2B:8B,3,-59,age_s=296 ip=1,
tbeam,2026-08-31 05:50:51,25683802,link,up,5A:AF:97:2E:2B:8B,3,-59,age_s=356 ip=1,
tbeam,2026-08-31 05:51:50,25743805,link,up,5A:AF:97:2E:2B:8B,3,-59,age_s=416 ip=1,
tbeam,2026-08-31 05:52:50,25803806,link,up,5A:AF:97:2E:2B:8B,3,-60,age_s=476 ip=1,
tbeam,2026-08-31 05:53:51,25863806,link,up,5A:AF:97:2E:2B:8B,3,-60,age_s=536 ip=1,
tbeam,2026-08-31 05:54:50,25923659,drop,,,,,,
tbeam,2026-08-31 05:54:50,25923664,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 05:54:50,25923665,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 05:54:50,25923810,link,down,,,,,
tbeam,2026-08-31 05:54:54,25927106,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 05:54:54,25927674,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4015,live
tbeam,2026-08-31 05:55:51,25983813,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=56 ip=1,
tbeam,2026-08-31 05:56:51,26043818,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=116 ip=1,
tbeam,2026-08-31 05:57:51,26103823,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=176 ip=1,
tbeam,2026-08-31 05:58:50,26163823,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=236 ip=1,
tbeam,2026-08-31 05:59:50,26223826,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=296 ip=1,
tbeam,2026-08-31 06:00:50,26283833,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=356 ip=1,
tbeam,2026-08-31 06:01:51,26343835,link,up,5A:AF:97:2E:2B:8B,3,-60,age_s=416 ip=1,
tbeam,2026-08-31 06:02:50,26403839,link,up,5A:AF:97:2E:2B:8B,3,-60,age_s=476 ip=1,
tbeam,2026-08-31 06:03:50,26463841,link,up,5A:AF:97:2E:2B:8B,3,-60,age_s=536 ip=1,
tbeam,2026-08-31 06:04:50,26523845,link,up,5A:AF:97:2E:2B:8B,3,-60,age_s=596 ip=1,
tbeam,2026-08-31 06:04:51,26524440,drop,,,,,,
tbeam,2026-08-31 06:04:51,26524445,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 06:04:51,26524445,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 06:04:55,26527889,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 06:04:55,26528551,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4111,live
tbeam,2026-08-31 06:05:51,26583849,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=55 ip=1,
tbeam,2026-08-31 06:06:50,26643853,link,up,5A:AF:97:2E:2B:8B,3,-61,age_s=115 ip=1,
tbeam,2026-08-31 06:07:51,26703858,link,up,5A:AF:97:2E:2B:8B,3,-60,age_s=175 ip=1,
tbeam,2026-08-31 06:08:51,26763859,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=235 ip=1,
tbeam,2026-08-31 06:09:51,26823864,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=295 ip=1,
tbeam,2026-08-31 06:10:50,26883864,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=355 ip=1,
tbeam,2026-08-31 06:11:50,26943866,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=415 ip=1,
tbeam,2026-08-31 06:12:51,27003868,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=475 ip=1,
tbeam,2026-08-31 06:13:51,27063873,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=535 ip=1,
tbeam,2026-08-31 06:14:51,27123877,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=595 ip=1,
tbeam,2026-08-31 06:14:52,27125315,drop,,,,,,
tbeam,2026-08-31 06:14:52,27125320,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 06:14:52,27125321,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 06:14:56,27128774,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 06:14:56,27129358,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4043,live
tbeam,2026-08-31 06:15:51,27183880,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=54 ip=1,
tbeam,2026-08-31 06:16:50,27243880,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=114 ip=1,
tbeam,2026-08-31 06:17:51,27303881,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=174 ip=1,
tbeam,2026-08-31 06:18:51,27363883,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=234 ip=1,
tbeam,2026-08-31 06:19:51,27423884,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=294 ip=1,
