board,wall,uptime_ms,kind,reason,bssid,chan,rssi,value,note
tdeck,2026-08-31 03:11:52,16146277,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=430 ip=1,
tdeck,2026-08-31 03:12:52,16206282,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=490 ip=1,
tdeck,2026-08-31 03:13:53,16266286,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=550 ip=1,
tdeck,2026-08-31 03:14:38,16311908,drop,,,,,,
tdeck,2026-08-31 03:14:38,16311909,disconnected,8:ASSOC_LEAVE,,,,,our drop
tdeck,2026-08-31 03:14:38,16311910,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,cached
tdeck,2026-08-31 03:14:42,16315380,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,live
tdeck,2026-08-31 03:14:43,16316945,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=5037,live
tdeck,2026-08-31 03:14:52,16326287,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=9 ip=1,
tdeck,2026-08-31 03:15:52,16386289,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=69 ip=1,
tdeck,2026-08-31 03:16:53,16446294,link,up,5A:AF:97:2E:2B:8B,3,-76,age_s=129 ip=1,
tdeck,2026-08-31 03:17:52,16506299,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=189 ip=1,
tdeck,2026-08-31 03:18:53,16566301,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=249 ip=1,
tdeck,2026-08-31 03:19:53,16626301,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=309 ip=1,
tdeck,2026-08-31 03:20:53,16686303,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=369 ip=1,
tdeck,2026-08-31 03:21:53,16746303,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=429 ip=1,
tdeck,2026-08-31 03:22:53,16806306,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=489 ip=1,
tdeck,2026-08-31 03:23:53,16866307,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=549 ip=1,
tdeck,2026-08-31 03:24:39,16912443,drop,,,,,,
tdeck,2026-08-31 03:24:39,16912444,disconnected,8:ASSOC_LEAVE,,,,,our drop
tdeck,2026-08-31 03:24:39,16912445,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,cached
tdeck,2026-08-31 03:24:42,16915882,assoc_connected,0,46:AF:97:2E:2B:86,3,-76,auth=7 phy=bgn pmf=0 wpa3=0,live
tdeck,2026-08-31 03:24:43,16916445,assoc_got_ip,0,46:AF:97:2E:2B:86,3,-75,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4002,live BSSID_CHANGE
tdeck,2026-08-31 03:24:53,16926311,link,up,46:AF:97:2E:2B:86,3,-75,age_s=9 ip=1,
tdeck,2026-08-31 03:25:53,16986315,link,up,46:AF:97:2E:2B:86,3,-75,age_s=69 ip=1,
tdeck,2026-08-31 03:26:53,17046320,link,up,46:AF:97:2E:2B:86,3,-75,age_s=129 ip=1,
tdeck,2026-08-31 03:27:53,17106322,link,up,46:AF:97:2E:2B:86,3,-74,age_s=189 ip=1,
tdeck,2026-08-31 03:28:53,17166322,link,up,46:AF:97:2E:2B:86,3,-74,age_s=249 ip=1,
tdeck,2026-08-31 03:29:53,17226324,link,up,46:AF:97:2E:2B:86,3,-74,age_s=309 ip=1,
tdeck,2026-08-31 03:30:52,17286329,link,up,46:AF:97:2E:2B:86,3,-75,age_s=369 ip=1,
tdeck,2026-08-31 03:31:53,17346332,link,up,46:AF:97:2E:2B:86,3,-74,age_s=429 ip=1,
tdeck,2026-08-31 03:32:52,17406337,link,up,46:AF:97:2E:2B:86,3,-75,age_s=489 ip=1,
tdeck,2026-08-31 03:33:52,17466337,link,up,46:AF:97:2E:2B:86,3,-75,age_s=549 ip=1,
tdeck,2026-08-31 03:34:39,17512468,drop,,,,,,
tdeck,2026-08-31 03:34:39,17512469,disconnected,8:ASSOC_LEAVE,,,,,our drop
tdeck,2026-08-31 03:34:39,17512470,assoc_disconnected,8,46:AF:97:2E:2B:86,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,cached
tdeck,2026-08-31 03:34:42,17515912,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,live
tdeck,2026-08-31 03:34:43,17516562,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4094,live BSSID_CHANGE
tdeck,2026-08-31 03:34:52,17526343,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=9 ip=1,
tdeck,2026-08-31 03:35:53,17586347,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=69 ip=1,
tdeck,2026-08-31 03:36:53,17646349,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=129 ip=1,
tdeck,2026-08-31 03:37:53,17706350,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=189 ip=1,
tdeck,2026-08-31 03:38:53,17766353,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=249 ip=1,
tdeck,2026-08-31 03:39:53,17826354,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=309 ip=1,
tdeck,2026-08-31 03:40:53,17886355,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=369 ip=1,
tdeck,2026-08-31 03:41:53,17946357,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=429 ip=1,
tdeck,2026-08-31 03:42:53,18006360,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=489 ip=1,
tdeck,2026-08-31 03:43:53,18066361,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=549 ip=1,
tdeck,2026-08-31 03:44:40,18113372,drop,,,,,,
tdeck,2026-08-31 03:44:40,18113373,disconnected,8:ASSOC_LEAVE,,,,,our drop
tdeck,2026-08-31 03:44:40,18113374,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0,cached
tdeck,2026-08-31 03:44:43,18116827,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,live
tdeck,2026-08-31 03:44:44,18117758,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4386,live
tdeck,2026-08-31 03:44:53,18126363,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=8 ip=1,
tdeck,2026-08-31 03:45:53,18186368,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=68 ip=1,
tdeck,2026-08-31 03:46:53,18246373,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=128 ip=1,
tdeck,2026-08-31 03:47:53,18306373,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=188 ip=1,
tdeck,2026-08-31 03:48:53,18366376,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=248 ip=1,
tdeck,2026-08-31 03:49:53,18426377,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=308 ip=1,
tdeck,2026-08-31 03:50:53,18486381,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=368 ip=1,
tdeck,2026-08-31 03:51:53,18546383,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=428 ip=1,
tdeck,2026-08-31 03:52:53,18606384,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=488 ip=1,
tdeck,2026-08-31 03:53:53,18666386,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=548 ip=1,
tdeck,2026-08-31 03:54:40,18714234,drop,,,,,,
tdeck,2026-08-31 03:54:40,18714236,disconnected,8:ASSOC_LEAVE,,,,,our drop
tdeck,2026-08-31 03:54:40,18714236,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,cached
tdeck,2026-08-31 03:54:44,18717686,assoc_connected,0,46:AF:97:2E:2B:86,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,live
tdeck,2026-08-31 03:54:45,18718207,assoc_got_ip,0,46:AF:97:2E:2B:86,3,-75,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=3973,live BSSID_CHANGE
tdeck,2026-08-31 03:54:53,18726388,link,up,46:AF:97:2E:2B:86,3,-73,age_s=8 ip=1,
tdeck,2026-08-31 03:55:53,18786392,link,up,46:AF:97:2E:2B:86,3,-74,age_s=68 ip=1,
tdeck,2026-08-31 03:56:53,18846395,link,up,46:AF:97:2E:2B:86,3,-74,age_s=128 ip=1,
tdeck,2026-08-31 03:57:53,18906397,link,up,46:AF:97:2E:2B:86,3,-75,age_s=188 ip=1,
tdeck,2026-08-31 03:58:53,18966401,link,up,46:AF:97:2E:2B:86,3,-75,age_s=248 ip=1,
tdeck,2026-08-31 03:59:53,19026403,link,up,46:AF:97:2E:2B:86,3,-75,age_s=308 ip=1,
tdeck,2026-08-31 04:00:53,19086407,link,up,46:AF:97:2E:2B:86,3,-75,age_s=368 ip=1,
tdeck,2026-08-31 04:01:53,19146410,link,up,46:AF:97:2E:2B:86,3,-76,age_s=428 ip=1,
tdeck,2026-08-31 04:02:53,19206413,link,up,46:AF:97:2E:2B:86,3,-75,age_s=488 ip=1,
tdeck,2026-08-31 04:03:53,19266414,link,up,46:AF:97:2E:2B:86,3,-75,age_s=548 ip=1,
tdeck,2026-08-31 04:04:41,19315035,drop,,,,,,
tdeck,2026-08-31 04:04:41,19315036,disconnected,8:ASSOC_LEAVE,,,,,our drop
tdeck,2026-08-31 04:04:41,19315037,assoc_disconnected,8,46:AF:97:2E:2B:86,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,cached
tdeck,2026-08-31 04:04:45,19318495,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-76,auth=7 phy=bgn pmf=0 wpa3=0,live
tdeck,2026-08-31 04:04:46,19320040,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=5005,live BSSID_CHANGE
tdeck,2026-08-31 04:04:53,19326417,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=6 ip=1,
tdeck,2026-08-31 04:05:53,19386420,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=66 ip=1,
tdeck,2026-08-31 04:06:53,19446423,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=126 ip=1,
tdeck,2026-08-31 04:07:53,19506427,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=186 ip=1,
tdeck,2026-08-31 04:08:53,19566427,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=246 ip=1,
tdeck,2026-08-31 04:09:53,19626429,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=306 ip=1,
tdeck,2026-08-31 04:10:53,19686429,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=366 ip=1,
tdeck,2026-08-31 04:11:53,19746433,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=426 ip=1,
tdeck,2026-08-31 04:12:53,19806436,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=486 ip=1,
tdeck,2026-08-31 04:13:53,19866436,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=546 ip=1,
tdeck,2026-08-31 04:14:42,19915824,drop,,,,,,
tdeck,2026-08-31 04:14:42,19915825,disconnected,8:ASSOC_LEAVE,,,,,our drop
tdeck,2026-08-31 04:14:42,19915826,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0,cached
tdeck,2026-08-31 04:14:45,19919279,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,live
tdeck,2026-08-31 04:14:47,19920895,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=5071,live
tdeck,2026-08-31 04:14:53,19926441,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=5 ip=1,
tdeck,2026-08-31 04:15:53,19986445,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=65 ip=1,
tdeck,2026-08-31 04:16:53,20046445,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=125 ip=1,
tdeck,2026-08-31 04:17:53,20106448,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=185 ip=1,
tdeck,2026-08-31 04:18:53,20166452,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=245 ip=1,
tdeck,2026-08-31 04:19:53,20226457,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=305 ip=1,
tdeck,2026-08-31 04:20:53,20286459,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=365 ip=1,
tdeck,2026-08-31 04:21:53,20346462,link,up,5A:AF:97:2E:2B:8B,3,-73,age_s=425 ip=1,
tdeck,2026-08-31 04:22:53,20406466,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=485 ip=1,
tdeck,2026-08-31 04:23:53,20466471,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=545 ip=1,
tdeck,2026-08-31 04:24:43,20516662,drop,,,,,,
tdeck,2026-08-31 04:24:43,20516663,disconnected,8:ASSOC_LEAVE,,,,,our drop
tdeck,2026-08-31 04:24:43,20516664,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0,cached
tdeck,2026-08-31 04:24:46,20520108,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0,live
tdeck,2026-08-31 04:24:47,20520804,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4142,live
tdeck,2026-08-31 04:24:53,20526471,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=5 ip=1,
tdeck,2026-08-31 04:25:53,20586471,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=65 ip=1,
tdeck,2026-08-31 04:26:53,20646472,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=125 ip=1,
tdeck,2026-08-31 04:27:53,20706472,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=185 ip=1,
tdeck,2026-08-31 04:28:53,20766477,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=245 ip=1,
tdeck,2026-08-31 04:29:53,20826477,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=305 ip=1,
tdeck,2026-08-31 04:30:53,20886477,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=365 ip=1,
tdeck,2026-08-31 04:31:53,20946478,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=425 ip=1,
tdeck,2026-08-31 04:32:53,21006482,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=485 ip=1,
tdeck,2026-08-31 04:33:53,21066483,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=545 ip=1,
tdeck,2026-08-31 04:34:44,21117460,drop,,,,,,
tdeck,2026-08-31 04:34:44,21117461,disconnected,8:ASSOC_LEAVE,,,,,our drop
tdeck,2026-08-31 04:34:44,21117462,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0,cached
tdeck,2026-08-31 04:34:47,21120912,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,live
tdeck,2026-08-31 04:34:48,21122069,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4609,live
tdeck,2026-08-31 04:34:53,21126485,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=4 ip=1,
tdeck,2026-08-31 04:35:53,21186489,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=64 ip=1,
tdeck,2026-08-31 04:36:53,21246489,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=124 ip=1,
tdeck,2026-08-31 04:37:53,21306494,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=184 ip=1,
tdeck,2026-08-31 04:38:53,21366499,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=244 ip=1,
tdeck,2026-08-31 04:39:53,21426500,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=304 ip=1,
tdeck,2026-08-31 04:40:53,21486500,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=364 ip=1,
tdeck,2026-08-31 04:41:53,21546504,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=424 ip=1,
tdeck,2026-08-31 04:42:53,21606507,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=484 ip=1,
tdeck,2026-08-31 04:43:53,21666511,link,up,5A:AF:97:2E:2B:8B,3,-73,age_s=544 ip=1,
tdeck,2026-08-31 04:44:45,21718320,drop,,,,,,
tdeck,2026-08-31 04:44:45,21718321,disconnected,8:ASSOC_LEAVE,,,,,our drop
tdeck,2026-08-31 04:44:45,21718322,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,cached
tdeck,2026-08-31 04:44:48,21721759,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0,live
tdeck,2026-08-31 04:44:49,21723138,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4818,live
tdeck,2026-08-31 04:44:53,21726511,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=3 ip=1,
tdeck,2026-08-31 04:45:53,21786515,link,up,5A:AF:97:2E:2B:8B,3,-73,age_s=63 ip=1,
tdeck,2026-08-31 04:46:53,21846517,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=123 ip=1,
tdeck,2026-08-31 04:47:53,21906518,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=183 ip=1,
tdeck,2026-08-31 04:48:53,21966523,link,up,5A:AF:97:2E:2B:8B,3,-73,age_s=243 ip=1,
tdeck,2026-08-31 04:49:53,22026526,link,up,5A:AF:97:2E:2B:8B,3,-73,age_s=303 ip=1,
tdeck,2026-08-31 04:50:53,22086528,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=363 ip=1,
tdeck,2026-08-31 04:51:53,22146533,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=423 ip=1,
tdeck,2026-08-31 04:52:53,22206536,link,up,5A:AF:97:2E:2B:8B,3,-73,age_s=483 ip=1,
tdeck,2026-08-31 04:53:53,22266541,link,up,5A:AF:97:2E:2B:8B,3,-73,age_s=543 ip=1,
tdeck,2026-08-31 04:54:46,22319193,drop,,,,,,
tdeck,2026-08-31 04:54:46,22319194,disconnected,8:ASSOC_LEAVE,,,,,our drop
tdeck,2026-08-31 04:54:46,22319195,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0,cached
tdeck,2026-08-31 04:54:49,22322639,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,live
tdeck,2026-08-31 04:54:51,22324161,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-73,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4968,live
tdeck,2026-08-31 04:54:53,22326546,link,up,5A:AF:97:2E:2B:8B,3,-73,age_s=2 ip=1,
tdeck,2026-08-31 04:55:53,22386551,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=62 ip=1,
tdeck,2026-08-31 04:56:53,22446552,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=122 ip=1,
tdeck,2026-08-31 04:57:53,22506555,link,up,5A:AF:97:2E:2B:8B,3,-76,age_s=182 ip=1,
tdeck,2026-08-31 04:58:53,22566560,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=242 ip=1,
tdeck,2026-08-31 04:59:53,22626563,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=302 ip=1,
tdeck,2026-08-31 05:00:53,22686566,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=362 ip=1,
tdeck,2026-08-31 05:01:53,22746567,link,up,5A:AF:97:2E:2B:8B,3,-76,age_s=422 ip=1,
tdeck,2026-08-31 05:02:53,22806570,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=482 ip=1,
tdeck,2026-08-31 05:03:53,22866571,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=542 ip=1,
tdeck,2026-08-31 05:04:46,22920002,drop,,,,,,
tdeck,2026-08-31 05:04:46,22920003,disconnected,8:ASSOC_LEAVE,,,,,our drop
tdeck,2026-08-31 05:04:46,22920004,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-73,auth=7 phy=bgn pmf=0 wpa3=0,cached
tdeck,2026-08-31 05:04:50,22923446,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,live
tdeck,2026-08-31 05:04:51,22924222,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4220,live
tdeck,2026-08-31 05:04:53,22926573,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=2 ip=1,
tdeck,2026-08-31 05:05:53,22986578,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=62 ip=1,
tdeck,2026-08-31 05:06:53,23046581,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=122 ip=1,
tdeck,2026-08-31 05:07:53,23106584,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=182 ip=1,
tdeck,2026-08-31 05:08:53,23166589,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=242 ip=1,
tdeck,2026-08-31 05:09:53,23226590,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=302 ip=1,
tdeck,2026-08-31 05:10:53,23286592,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=362 ip=1,
tdeck,2026-08-31 05:11:53,23346594,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=422 ip=1,
tdeck,2026-08-31 05:12:53,23406596,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=482 ip=1,
tdeck,2026-08-31 05:13:53,23466600,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=542 ip=1,
tdeck,2026-08-31 05:14:47,23520708,drop,,,,,,
tdeck,2026-08-31 05:14:47,23520709,disconnected,8:ASSOC_LEAVE,,,,,our drop
tdeck,2026-08-31 05:14:47,23520710,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,cached
tdeck,2026-08-31 05:14:51,23524171,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,live
tdeck,2026-08-31 05:14:52,23525709,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=5001,live
tdeck,2026-08-31 05:14:53,23526601,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=0 ip=1,
tdeck,2026-08-31 05:15:53,23586605,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=60 ip=1,
tdeck,2026-08-31 05:16:53,23646607,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=120 ip=1,
tdeck,2026-08-31 05:17:53,23706610,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=180 ip=1,
tdeck,2026-08-31 05:18:53,23766611,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=240 ip=1,
tdeck,2026-08-31 05:19:53,23826615,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=300 ip=1,
tdeck,2026-08-31 05:20:53,23886616,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=360 ip=1,
tdeck,2026-08-31 05:21:53,23946616,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=420 ip=1,
tdeck,2026-08-31 05:22:53,24006616,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=480 ip=1,
tdeck,2026-08-31 05:23:53,24066619,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=540 ip=1,
tdeck,2026-08-31 05:24:48,24121419,drop,,,,,,
tdeck,2026-08-31 05:24:48,24121420,disconnected,8:ASSOC_LEAVE,,,,,our drop
tdeck,2026-08-31 05:24:48,24121421,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0,cached
tdeck,2026-08-31 05:24:51,24124866,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0,live
tdeck,2026-08-31 05:24:53,24126384,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4965,live
tdeck,2026-08-31 05:24:53,24126622,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=0 ip=1,
tdeck,2026-08-31 05:25:53,24186622,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=60 ip=1,
tdeck,2026-08-31 05:26:53,24246623,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=120 ip=1,
tdeck,2026-08-31 05:27:53,24306623,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=180 ip=1,
tdeck,2026-08-31 05:28:53,24366623,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=240 ip=1,
tdeck,2026-08-31 05:29:53,24426627,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=300 ip=1,
tdeck,2026-08-31 05:30:53,24486631,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=360 ip=1,
tdeck,2026-08-31 05:31:53,24546634,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=420 ip=1,
tdeck,2026-08-31 05:32:53,24606636,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=480 ip=1,
tdeck,2026-08-31 05:33:53,24666641,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=540 ip=1,
tdeck,2026-08-31 05:34:49,24722178,drop,,,,,,
tdeck,2026-08-31 05:34:49,24722179,disconnected,8:ASSOC_LEAVE,,,,,our drop
tdeck,2026-08-31 05:34:49,24722180,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-74,auth=7 phy=bgn pmf=0 wpa3=0,cached
tdeck,2026-08-31 05:34:52,24725639,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0,live
tdeck,2026-08-31 05:34:53,24726451,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-75,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4273,live
tdeck,2026-08-31 05:34:53,24726645,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=0 ip=1,
tdeck,2026-08-31 05:35:53,24786649,link,up,5A:AF:97:2E:2B:8B,3,-74,age_s=60 ip=1,
tdeck,2026-08-31 05:36:53,24846653,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=120 ip=1,
tdeck,2026-08-31 05:37:53,24906656,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=180 ip=1,
tdeck,2026-08-31 05:38:53,24966659,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=240 ip=1,
tdeck,2026-08-31 05:39:53,25026662,link,up,5A:AF:97:2E:2B:8B,3,-75,age_s=300 ip=1,
